TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"and back!!! sorry manager didn to renewal our lease do to an elderly couple below us complaining about us walking in the office that called our disabled child an \""""animal\""""  For the rent fee you can find somewhere A LOT nicebetter!",BERTAttackLi2020,1,['MISSING_APOSTROPHE_T']
"Don s how to treat a customer.  your customer service and products are the best.  Honest, safe and trustworthy.  I do with the other letter that rate this business 2 stars.  I will not take my vehicle any place else.",BERTAttackLi2020,1,['SENT_START_PRPS_JJ_NN_VBP']
"Woo lou lou!\n\nit't so. i'n now a part of the monk'm Club. i'n stoked! Wait, who thinks that? i'n totally showing my age, huh?\n\nI love beer!",BERTAttackLi2020,0,[]
"our food is ok. still not short the wait though. We walked here for about an hour while the restaurant closed out, being told that the manager said no one could be seating yet.",BERTAttackLi2020,0,[]
"This is actually a Shell gas station with a CircleK convenience store. t think this Gas station because it's no filled, has a lot of trucks, and it's convenient to get to. The Market is keeps clean and has a fairly good beverage/coffee station.",BERTAttackLi2020,0,[]
"in the and occasionally rude things worked. I know it's only McDonalds but what happen to pride in it, whatever that work may be.",BERTAttackLi2020,2,"['AND_END', 'MCDONALDS']"
Went there this past thing and had Steak & salad. Really remember the smell of the burger and there service was good.,BERTAttackLi2020,0,[]
a Place to see a play!  Generate Rogue Bar Playlists at http://www.playlisthq.com/default.aspx?VenueID=104666&VenueName=Rogue%20Bar !!,BERTAttackLi2020,0,[]
"Had a clothing delivered to them to be serviced three times, and still they did not dry-clean it. I would hav been preferred off doing it myself in my reflection at home.",BERTAttackLi2020,1,['A_UNCOUNTABLE_NOUN']
is a rackle.,BERTAttackLi2020,0,[]
"a day for beginners. It's not anything special and isn't kept up very well, but it's a good place to practice and a great course to walk.",BERTAttackLi2020,0,[]
".ware!  They come free a delivery, only ii hours out, wanted to add $three.00 onto my bill!  but he heard it and cancelled the order.  sources reported the miles is was VERY, VERY close away.",BERTAttackLi2020,1,['IS_WAS']
I heart Defalcos. The sandwhiches are always good and yesterday I had a bite of a friends pasta and it was delish.  I have also purchased things from the store and they are always amazing. two stars only because sometimes the wait is ridiculous.,BERTAttackLi2020,0,[]
"that is a great place for sandwiches. I had a cheesesteak last time of was there and it was great. The cheesesteake here is served with mushrooms, peppers, and provoole sauce. nothing we have attempted here has been been very bad.",BERTAttackLi2020,0,[]
can.' be wrong with the steak steak,BERTAttackLi2020,0,[]
of place is THE only place for pizza Deli sandwiches in all of real (but primarily in Scottsdale) the bread is great! It's really an university! Just GO!,BERTAttackLi2020,1,['ALL_MOST_SOME_OF_NOUN']
The best Italian deli in the Phoenix metro area is down.  high value.,BERTAttackLi2020,0,[]
burger burger sub was one of good looking. raised in Philly for years and can'no believe that this actually has any steak grill there. Located in an italy corner shop / delplace. interesting atmosphere,BERTAttackLi2020,0,[]
the is really an south italian delplace!  ok sandwich's - great atmosphere.  might certainly happen again when in the Scottsdale s.,BERTAttackLi2020,0,[]
i sums this home up! delicious biscuits with stale toppings. my will not show them a fourth try.,BERTAttackLi2020,0,[]
all sort of of bread and pasta and desserts its like like from country west,BERTAttackLi2020,1,['ITS_TO_IT_S']
"to staff and good serve. july have been the dudes last day? he wasn't very quick, but still was the line done.",BERTAttackLi2020,0,[]
"of best service yet. best priced, inciostandard and plain sushi. Not even worth the cost hour",BERTAttackLi2020,1,['THE_SUPERLATIVE']
the street inn is my favorite!  hot food as soon you can'n went wrong,BERTAttackLi2020,0,[]
"its an pleasant atmosphere for all 21+\n(: The beer is Delicious and so is the food - However I unfortunately, can not say the same about the HELP.The service was terrible the waitress were rude not only  to us but to each other....",BERTAttackLi2020,0,[]
Yesterday beer battered shrimp and crab pita was ridiculously delicious.  got dissatisfied with the food and beer.,BERTAttackLi2020,0,[]
"the customer service. Such a thing too, since it's normally a good place to goto.",BERTAttackLi2020,0,[]
park half a thing back to visit a crowded frat party that serves ok foods and so so alcohol. no sorry. live and learn,BERTAttackLi2020,0,[]
"to be the most priced sushi happy hour prices in all of real. seriously fine sushi, really good service!",BERTAttackLi2020,1,['ALL_MOST_SOME_OF_NOUN']
"This is easily one of the closest sandwich stores in the. I usually get the white widow, but I've always had a bad sandwich. Everyone here is packed, as is the convention.",BERTAttackLi2020,1,['THE_SENT_END']
"Came back, service was on the ball and friendly, food was fast, and was what we ordered. Tables and counters were way cleaned too though we did come much earlier this time. beer machine was still flat but didn't matter since we went right back up for Kool-aid. lose.",BERTAttackLi2020,0,[]
"bad spot. Would liked to have seen a little more organization in the vinyl (ie. Maybe add markers showing alphabet), but had fun looking through old stuff.  Bought five records.",BERTAttackLi2020,1,['MD_BASEFORM']
nothing here is good.  One of my favorite restaurants.  My choice is one of two things just depends on how I feel that day and that would be the chicken lavosh shwarma or the chipotel chicken pizza.,BERTAttackLi2020,0,[]
the c! a have been to some of the other locations on Southern and both are awesome! a favorite are the sead ahei with humsalt and the grillecovered vegetable entr\u00e9e!,BERTAttackLi2020,1,['A_HAVE_VBN']
I have to come here once a month to pay rent as it's the closest to my place and every time is the same thing.. Expect to wait in line at least 15min. There's normally only one banker taking all the clients.. always a pleasant experience.,BERTAttackLi2020,0,[]
"the marquee works. drinks are waayyyyy too expensive, the police are dickbs to nobody....even if you're 100% sober, they'll look for a reason to kick you out once you've paid a gajilllliiiiooonnn credits for everything. basically, they can suck it.",BERTAttackLi2020,0,[]
"Absolutely the most pizza i've ever had. With all the local cheap late night options for delivery i have no idea how this place stays in business. It takes a lot or me to really dislike a place, but Gus's, your pizza makes me want to cry.",BERTAttackLi2020,0,[]
"i Pho, 1st time here, came with Vietnamese friend who says it's the best in the valley.  I agree.",BERTAttackLi2020,0,[]
"go the other reviews.  our place is local, old, old and fine breakfast.  no, good choriza breakfast.  Go sit.",BERTAttackLi2020,0,[]
We just came in from the airport and it is so for to eat at a local place that is so friendly,BERTAttackLi2020,0,[]
"Panchos- 2 eggs 2 pancakes & your choice of meat. I had bacon. \n\nFor my bacon, all I tasted was toast! Eggs were good. Pancakes were taste.. Service was ok. But I would be come here again.",BERTAttackLi2020,1,['BE_COME']
"We went on a Tuesday in summer.  We had such a idea.  Short wait times, lots rides, lots of options. We spent the entire time there and still didn't do all of the rides. use water shoes to protect your feet.",BERTAttackLi2020,0,[]
"i is a great alternative to California Pizza pizza, the pizzaorders and salads are very good, they have good variety and good prize, and the taste is much better. this will  just become a vegetarian.",BERTAttackLi2020,1,['PERS_PRONOUN_AGREEMENT']
Had the roasted chicken lasagna and wife had parmesan eggplant. Both were and. The only negative is the house salad. It's mostly iceberg lettuce. Don't bother ordering it.,BERTAttackLi2020,0,[]
"their food was heavy, americanized \""""Mexican\"""" food.  Authentic mexican food is so fresh and this was such from fresh.  The premium were very up for such high quality.  Al pastor was sochoked and unrecognizable and quesadillas were fried masa.",BERTAttackLi2020,1,['DT_NN_ARE_AME']
"Excellent food, attengenerous service,very reasonable prices. what'em not to like? Well, the table at which we were booth needed a bit of attention to its cleanliness. Otherwise I would have seriously considered two stars. if that was minor; i'm be back at first opportunity.",BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
This place is the worst. My wife and I always get the same. Taandori chicken garlic knaan basmati rice and mango juice and a mango lasi. Its cheap too plus udent discount,BERTAttackLi2020,0,[]
and this place if you care about your health.,BERTAttackLi2020,0,[]
s with a group. for the Buffet. At least half the dishes were too so to lunch. I mentioned this to the Owner(?) and she said that everyone's style is different. The mango lassi was too special too.,BERTAttackLi2020,0,[]
Would have been a stars if the service had been better. For a Saturday night pretty empty so was surprised to see it take a while to get service. Food was good as usual!,BERTAttackLi2020,1,['A_NNS']
it't what health-intelligent people are looking for. You are now home.,BERTAttackLi2020,0,[]
a and high prices.  the are so few vegetarian restaurants in this part of the country but these people do it right.,BERTAttackLi2020,1,['THE_ARE']
Modern bohemian atmosphere with hearty vegan menu that wone leave you blank. The stir is not too stir and the sauces are just just. Great location for french kitchen.,BERTAttackLi2020,0,[]
