TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
Best bar in scottsdale...it's very low key and not full of scottsdale shit bags...i will always go back to tts for a beer....they have a fantastic jukebox and an ample selection of craft ales including my favorite arrogant bastard ale..so come down and enjoy thefun and shenanigans of tts,BERTAttackLi2020,0,[]
In 18 years of sushi eating Ra is 1 of 2 places I have ever sent something back.  Review complete.,BERTAttackLi2020,0,[]
I use to love the place. However the past few times I've been the sushi just hasn't been normal quality or flavor. They do have a good happy hour. Cool place to stop and grab a drink with and enjoy the atmosphere. I hope they get better.,BERTAttackLi2020,1,['USE_TO_VERB']
Go for happy hour.,BERTAttackLi2020,0,[]
"The sushi is just barely above average.  The service from the wait staff is good, but the sushi chefs themselves border on rude.  Super inexpensive.  If you need a sushi fix, don't care about the service, and are poor, then this is for you.",BERTAttackLi2020,0,[]
"Most friendly, accommodating staff and I never have to wait more than 5 minutes when I get there.  Highly recommended, they know their stuff!",BERTAttackLi2020,0,[]
My family has been eating here for 13 years. We come from New Mexico and our Mexican food is different. We love it here...almost like home. The patio is amazing for margaritas any time. They are half priced for happy hour :),BERTAttackLi2020,0,[]
Still Excellent!  Mussels were super.  Linguini with clams and 4 cheese rigatoni delicious.  Needs better selection of craft beers.,BERTAttackLi2020,0,[]
"I hadn't been here in about 6 months. Since then they got a new manager.  The restaurant was dirty, the service was horrible and the food quality was significantly lower than my last visit. I won't be back until there is another change of management.",BERTAttackLi2020,0,[]
Let me tell you something; The service in this place is so bad I just walked out.  Enough said.,BERTAttackLi2020,0,[]
Friendly people and great quality of service. They took a couple links out of my watch and now it fits perfectly. :),BERTAttackLi2020,1,['PLENTY_OF_NOUNS']
A lot better than Starbucks... Love the hazelnut iced blended drink.  I always search out coffee bean wherever I go. I only need Starbucks if there is no coffee bean.\n\nThe chai tea latte is also far better than Starbucks.,BERTAttackLi2020,0,[]
"Why do stores like this exist? Does anyone in Arizona really need more brightly colored, tacky tchotchkes? It looks like Elton John threw up in here and then Liberace tried to cover it up by bedazzling everything.",BERTAttackLi2020,0,[]
I came her the other day with Abu J for a little stroll.  It is peaceful and charmingly quirky all at the same time.  Lot's of little paths to stroll on and whimsical architecture to take in.  We will definitely be back for a bell soon.,BERTAttackLi2020,0,[]
"We stayed recently in a very nice suite. Beautiful decor -- especially the tile floors in the entry, bathroom & powder room. Really enjoyed the spa and pool here. Standard Marriott level of service.",BERTAttackLi2020,0,[]
I wrote my elaborate review under Sanctuary Spa.  This place is near PERFECT.,BERTAttackLi2020,0,[]
"I love this trader joe! First, all trader joes are amazing with their prices. $3 for an amazing Greek salad?...SOLD! This one however is always clean and has exceptionality amazing staff who are always happy and in a good moods, and who are always willing to help!",BERTAttackLi2020,1,['A_NNS']
I have been to Tangles many times and Alicia does an awesome job with a shampoo blow dry for me.  She's a doll!,BERTAttackLi2020,0,[]
Great atmosphere great ice cream and burgers friendly staff best DQ around looking forward to come back again,BERTAttackLi2020,1,['ADMIT_ENJOY_VB']
"5 stars for the ambiance, 5 stars for the waiter and service.  Zero or minus stars for the vastly overpriced small portions of food that had no proper spicing or taste.  Our table of five agreed that the experience was \nNot ever going back to Lon's.",BERTAttackLi2020,0,[]
Such a beautiful place. We felt very welcome.,BERTAttackLi2020,0,[]
"Terrible customer services. I'll just use ups! Not helpful at all, didn't work with me at all and didn't care that I was going to ups.",BERTAttackLi2020,0,[]
"I live down the street, and would love to be supportive, but the last time I was there, it was average food at above average prices.",BERTAttackLi2020,0,[]
"Followed other yelpers and had the ribs, salad and baked potato soup. Ribs were a huge hit. Baked potato soup was delicious and very filling. Croissant was also delicious. The service was awesome. Your cup will never be empty!",BERTAttackLi2020,0,[]
Really an average course that was fairly easy. The bummer was no beverage cart when we played Saturday and it was 100. I would not golf here again.,BERTAttackLi2020,0,[]
"I enjoy good Persian food. This place is good.  Cherry Rice misses the mark, but everything else is tasty. Very affordable too.",BERTAttackLi2020,0,[]
"I love the Hummus from here! I do not like their food. I go quite often but,  to only eat the Hummus! Delicious!",BERTAttackLi2020,0,[]
Ordered #35 on the menu. Extremely disappointed. Four pieces of hard lamb... and 95% of the dish Jasmine rice. Very blah. Will never come back.,BERTAttackLi2020,0,[]
"Stay away!!! Horrible manager failed to renew our lease do to an elderly couple below us complaining about us walking in the apartment that called our handicapped child an \""""animal\""""  For the rent cost you can live somewhere A LOT nicer!",BERTAttackLi2020,0,[]
"Don knows how to treat a customer.  Outstanding customer service and products are the best.  Honest, reliable and trustworthy.  I agree with the other post that rate this business 5 stars.  I will not take my vehicle any place else.",BERTAttackLi2020,0,[]
"Woo Loo Loo!\n\nIt's official. I'm now a part of the Monk's Club. I'm stoked! Wait, who says that? I'm totally showing my age, huh?\n\nI love beer!",BERTAttackLi2020,0,[]
"The food is ok. Definitely not worth the wait though. We sat here for nearly an hour while the restaurant emptied out, being told that the manager said no one could be seated yet.",BERTAttackLi2020,0,[]
"This is actually a Shell gas station with a CircleK convenience store. I like this Gas station because it's never crowded, has a lot of pumps, and it's convenient to get to. The Market is always clean and has a fairly good beverage/coffee station.",BERTAttackLi2020,0,[]
"Slow service and occasionally rude people working. I know it's only McDonalds but what happened to pride in work, whatever that work may be.",BERTAttackLi2020,1,['MCDONALDS']
Went there this past weekend and had Steak & Lobster. Really love the taste of the food and customer service was great.,BERTAttackLi2020,0,[]
Great Place to see a show!  Generate Rogue Bar Playlists at http://www.playlisthq.com/default.aspx?VenueID=104666&VenueName=Rogue%20Bar !!,BERTAttackLi2020,0,[]
"Had a shirt taken to them to be serviced three times, and still they did not dry-clean it. I would hav been better off doing it myself in my sink at home.",BERTAttackLi2020,0,[]
Its a racket.,BERTAttackLi2020,0,[]
"Great course for beginners. It's not anything special and isn't kept up very well, but it's a good place to practice and a great course to walk.",BERTAttackLi2020,0,[]
"BEWARE!  They say free local delivery, only 2 miles away, tried to add $3.00 onto my bill!  Thankfully I caught it and cancelled the order.  They said 2 miles is was VERY, VERY far away.",BERTAttackLi2020,1,['IS_WAS']
I heart Defalcos. The sandwhiches are always good and yesterday I had a bite of a friends pasta and it was delish.  I have also purchased things from the store and they are always amazing. Four stars only because sometimes the wait is ridiculous.,BERTAttackLi2020,0,[]
"This is a great place for sandwiches. I had a cheesesteak last time I was there and it was great. The cheesesteak here is made with mushrooms, peppers, and provolone cheese. Everything I have tried here has always been very good.",BERTAttackLi2020,0,[]
Can't go wrong with the cheese steak,BERTAttackLi2020,0,[]
This place is THE best place for Italian Deli sandwiches in all of Phoenix (but located in Scottsdale) the bread is incredible! It's definitely an institution! Just GO!,BERTAttackLi2020,0,[]
The best Italian deli in the Phoenix metro area hands down.  Incredible value.,BERTAttackLi2020,0,[]
Cheese steak sub was one of best ever. Lived in Philly for years and can't believe that this actually beats any cheese steak there. Located in an Italian grocery store / deli. Great atmosphere,BERTAttackLi2020,1,['THE_SUPERLATIVE']
This is really an exceptional italian deli!  Great sandwich's - great atmosphere.  Would certainly come again when in the Scottsdale area.,BERTAttackLi2020,0,[]
Horrible sums this place up! Stale bread with stale toppings. I will not give them a second try.,BERTAttackLi2020,0,[]
all kinds of great sandwiches and pasta and desserts its like something from back east,BERTAttackLi2020,0,[]
"Friendly staff and good service. May have been the dudes first day- he wasn't very quick, but still got the job done.",BERTAttackLi2020,0,[]
"The worst service ever. Over priced, mediocre and bland sushi. Not even worth the happy hour",BERTAttackLi2020,1,['OVER_COMPOUNDS']
8th street ale is my favorite!  Great food as well you can't go wrong,BERTAttackLi2020,0,[]
"its an enjoyable atmosphere for all 21+\n(: The beer is Delicious and so is the food - However I unfortunately, can not say the same about the HELP.The service was terrible the waitress were rude not only  to us but to each other....",BERTAttackLi2020,0,[]
