original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
"[[Dirty]],dirty,air conditioner [[still]] out of order,[[restaurants]] [[bad]] [[service]].","[[Soiled]],dirty,air conditioner [[yet]] out of order,[[food]] [[wicked]] [[serving]].",0.000150442123413,0.5146480202674866,0,1,0,1290,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Soiled]],dirty,air', 'conditioner', '[[yet]]', 'out', 'of', 'order,[[food]]', '[[wicked]]', '[[serving]].']",2,8,25.0
[[Stains]] in the carpets. Fixtures [[falling]] off the wall and a big [[green]] line through the Freaken TV [[overall]] this place is a [[ratchet]] [[shithole]]. No wonder Paris Hilton sold this piece  of [[shit]] hotel before everything fell apart on her.,[[Sunspots]] in the carpets. Fixtures [[dropping]] off the wall and a big [[verde]] line through the Freaken TV [[generals]] this place is a [[spanner]] [[cesspool]]. No wonder Paris Hilton sold this piece  of [[bollocks]] hotel before everything fell apart on her.,0.0001490116119384,0.9157556891441344,0,1,0,3307,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Sunspots]]', 'in', 'the', 'carpets.', 'Fixtures', '[[dropping]]', 'off', 'the', 'wall', 'and', 'a', 'big', '[[verde]]', 'line', 'through', 'the', 'Freaken', 'TV', '[[generals]]', 'this', 'place', 'is', 'a', '[[spanner]]', '[[cesspool]].', 'No', 'wonder', 'Paris', 'Hilton', 'sold', 'this', 'piece', 'of', '[[bollocks]]', 'hotel', 'before', 'everything', 'fell', 'apart', 'on', 'her.']",6,41,14.634146341463413
Great Location!!!!\n\nFree rooms?!?!?!?\n\nBathroom is large and roomy with the tub [[separated]] from the shower. [[Yes]]!\n\[[nOne]] of the cafe's sell a really good lox sandwich. They don't give out tapwater [[though]] :(,Great Location!!!!\n\nFree rooms?!?!?!?\n\nBathroom is large and roomy with the tub [[detached]] from the shower. [[Aye]]!\n\[[nothing]] of the cafe's sell a really good lox sandwich. They don't give out tapwater [[notwithstanding]] :(,0.0002595782279968,0.999744474887848,1,0,1,1515,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Great', 'Location!!!!\\n\\nFree', 'rooms?!?!?!?\\n\\nBathroom', 'is', 'large', 'and', 'roomy', 'with', 'the', 'tub', '[[detached]]', 'from', 'the', 'shower.', '[[Aye]]!\\n\\[[nothing]]', 'of', 'the', ""cafe's"", 'sell', 'a', 'really', 'good', 'lox', 'sandwich.', 'They', ""don't"", 'give', 'out', 'tapwater', '[[notwithstanding]]', ':(']",3,31,9.67741935483871
"Apparently the [[policy]] here is \""""I can't serve you water [[unless]] you buy a [[drink]]\"""". [[Greedy]] ASS [[Mother]] [[Fuckers]]!","Apparently the [[political]] here is \""""I can't serve you water [[until]] you buy a [[bois]]\"""". [[Voracious]] ASS [[Moms]] [[Tossers]]!",0.0001502037048339,0.8661744594573975,0,1,0,1551,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Apparently', 'the', '[[political]]', 'here', 'is', '\\""""I', ""can't"", 'serve', 'you', 'water', '[[until]]', 'you', 'buy', 'a', '[[bois]]\\"""".', '[[Voracious]]', 'ASS', '[[Moms]]', '[[Tossers]]!']",4,19,21.052631578947366
[[Average]] Japanese food at amazing Japanese food prices.,[[Media]] Japanese food at amazing Japanese food prices.,0.0226495265960693,0.9972614645957948,0,1,0,513,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Media]]', 'Japanese', 'food', 'at', 'amazing', 'Japanese', 'food', 'prices.']",1,8,12.5
"[[Highly]] overated, fresh wasabi for $12 came as wasabi [[mixed]] with water that diluted the [[taste]] instead of freshly grated.\n\nSashimi was a huge disappointment in both [[taste]] and [[presentation]].\n\nServers which should be [[confident]] but was [[arrogant]] [[instead]].   \n\n2 [[stars]] was for the [[nice]] [[ambience]].","[[Immensely]] overated, fresh wasabi for $12 came as wasabi [[blends]] with water that diluted the [[gusto]] instead of freshly grated.\n\nSashimi was a huge disappointment in both [[liking]] and [[submissions]].\n\nServers which should be [[sure]] but was [[presumptuous]] [[however]].   \n\n2 [[superstar]] was for the [[pleasurable]] [[mood]].",0.0001490116119384,0.9280693531036376,0,1,0,2916,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Immensely]]', 'overated,', 'fresh', 'wasabi', 'for', '$12', 'came', 'as', 'wasabi', '[[blends]]', 'with', 'water', 'that', 'diluted', 'the', '[[gusto]]', 'instead', 'of', 'freshly', 'grated.\\n\\nSashimi', 'was', 'a', 'huge', 'disappointment', 'in', 'both', '[[liking]]', 'and', '[[submissions]].\\n\\nServers', 'which', 'should', 'be', '[[sure]]', 'but', 'was', '[[presumptuous]]', '[[however]].', '\\n\\n2', '[[superstar]]', 'was', 'for', 'the', '[[pleasurable]]', '[[mood]].']",8,44,18.181818181818183
Pro's\n- [[Good]] location\n- Decent price\nCon's\n-Boring [[rooms]]\n-Parking is in an open lot so stuff gets [[stolen]] off your car....  :(\n-Construction going on \n-Lance Burton's picture in your face 24/7,Pro's\n- [[Best]] location\n- Decent price\nCon's\n-Boring [[salle]]\n-Parking is in an open lot so stuff gets [[shoplifted]] off your car....  :(\n-Construction going on \n-Lance Burton's picture in your face 24/7,0.0001898407936096,0.9972529411315918,0,1,0,777,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"[""Pro's\\n-"", '[[Best]]', 'location\\n-', 'Decent', ""price\\nCon's\\n-Boring"", '[[salle]]\\n-Parking', 'is', 'in', 'an', 'open', 'lot', 'so', 'stuff', 'gets', '[[shoplifted]]', 'off', 'your', 'car....', ':(\\n-Construction', 'going', 'on', '\\n-Lance', ""Burton's"", 'picture', 'in', 'your', 'face', '24/7']",2,28,7.142857142857142
1. A [[worker]] in the food court tried [[pulling]] a [[fast]] one by keeping my credit card and giving me another plastic [[card]].                                                              2. [[Blood]] on my clean [[towel]]\n3. No cofee in our room.                            4. No [[refrigerator]] in [[room]].,1. A [[workers]] in the food court tried [[pulled]] a [[swift]] one by keeping my credit card and giving me another plastic [[charts]].                                                              2. [[Chrissakes]] on my clean [[sponge]]\n3. No cofee in our room.                            4. No [[freezer]] in [[rooms]].,0.0001507997512817,0.7180737257003784,0,1,0,2922,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['1.', 'A', '[[workers]]', 'in', 'the', 'food', 'court', 'tried', '[[pulled]]', 'a', '[[swift]]', 'one', 'by', 'keeping', 'my', 'credit', 'card', 'and', 'giving', 'me', 'another', 'plastic', '[[charts]].', '2.', '[[Chrissakes]]', 'on', 'my', 'clean', '[[sponge]]\\n3.', 'No', 'cofee', 'in', 'our', 'room.', '4.', 'No', '[[freezer]]', 'in', '[[rooms]].']",5,39,12.82051282051282
"Words that come to mind when I think of my stay at the [[Venetian]]:\n\nHuge\nGrandiose\nOpulent\nGarish\nSprawling\nComplex\nConfusing\nBewildering\nFascinating\nIntense\nExpensive\nSuites\nPerfume\nWalking (lots of)\n\nI could [[connect]] all of those words together to form some form of verbose review (as I [[usually]] do), but I think you can figure it out from there.","Words that come to mind when I think of my stay at the [[Veneto]]:\n\nHuge\nGrandiose\nOpulent\nGarish\nSprawling\nComplex\nConfusing\nBewildering\nFascinating\nIntense\nExpensive\nSuites\nPerfume\nWalking (lots of)\n\nI could [[attach]] all of those words together to form some form of verbose review (as I [[ordinarily]] do), but I think you can figure it out from there.",0.0001591444015502,0.8908507227897644,1,0,1,677,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Words', 'that', 'come', 'to', 'mind', 'when', 'I', 'think', 'of', 'my', 'stay', 'at', 'the', '[[Veneto]]:\\n\\nHuge\\nGrandiose\\nOpulent\\nGarish\\nSprawling\\nComplex\\nConfusing\\nBewildering\\nFascinating\\nIntense\\nExpensive\\nSuites\\nPerfume\\nWalking', '(lots', 'of)\\n\\nI', 'could', '[[attach]]', 'all', 'of', 'those', 'words', 'together', 'to', 'form', 'some', 'form', 'of', 'verbose', 'review', '(as', 'I', '[[ordinarily]]', 'do),', 'but', 'I', 'think', 'you', 'can', 'figure', 'it', 'out', 'from', 'there.']",2,44,4.545454545454546
"[[Love]] this hotel. [[Great]] rooms, with plenty of [[entertainment]], nice places to eat, shop and [[gamble]] - all in one place. A bit [[pricey]] for where I [[usually]] stay in Vegas but [[got]] a comped room so [[glad]] I got to [[experience]] it!","[[Adored]] this hotel. [[Prodigious]] rooms, with plenty of [[distraction]], nice places to eat, shop and [[bet]] - all in one place. A bit [[burdensome]] for where I [[ordinarily]] stay in Vegas but [[have]] a comped room so [[happier]] I got to [[experiment]] it!",0.000144600868225,0.5406357049942017,1,0,1,5099,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Adored]]', 'this', 'hotel.', '[[Prodigious]]', 'rooms,', 'with', 'plenty', 'of', '[[distraction]],', 'nice', 'places', 'to', 'eat,', 'shop', 'and', '[[bet]]', '-', 'all', 'in', 'one', 'place.', 'A', 'bit', '[[burdensome]]', 'for', 'where', 'I', '[[ordinarily]]', 'stay', 'in', 'Vegas', 'but', '[[have]]', 'a', 'comped', 'room', 'so', '[[happier]]', 'I', 'got', 'to', '[[experiment]]', 'it!']",8,43,18.6046511627907
just stunning to walk through!  and [[gotta]] love the wax museum... $30 entrance [[fee]].,just stunning to walk through!  and [[should]] love the wax museum... $30 entrance [[charges]].,0.0001497268676757,0.8711757063865662,1,0,1,784,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['just', 'stunning', 'to', 'walk', 'through!', 'and', '[[should]]', 'love', 'the', 'wax', 'museum...', '$30', 'entrance', '[[charges]].']",1,14,7.142857142857142
[[Used]] to be a [[cheesy]] place but now it's [[classy]] and centrally located. It's [[rather]] [[affordable]] too!,[[Uses]] to be a [[dorky]] place but now it's [[fancy]] and centrally located. It's [[kinda]] [[inexpensive]] too!,0.000144600868225,0.6534789800643921,1,0,1,1649,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Uses]]', 'to', 'be', 'a', '[[dorky]]', 'place', 'but', 'now', ""it's"", '[[fancy]]', 'and', 'centrally', 'located.', ""It's"", '[[kinda]]', '[[inexpensive]]', 'too!']",5,17,29.411764705882355
We always have [[issues]] checking in here. They always give some [[excuse]] as to why we can't get the room we [[booked]]. I'm over this place comped rooms or not. [[Not]] coming back here.,We always have [[matters]] checking in here. They always give some [[apologies]] as to why we can't get the room we [[reserved]]. I'm over this place comped rooms or not. [[Nos]] coming back here.,0.0001502037048339,0.9809868335723876,0,1,0,1083,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['We', 'always', 'have', '[[matters]]', 'checking', 'in', 'here.', 'They', 'always', 'give', 'some', '[[apologies]]', 'as', 'to', 'why', 'we', ""can't"", 'get', 'the', 'room', 'we', '[[reserved]].', ""I'm"", 'over', 'this', 'place', 'comped', 'rooms', 'or', 'not.', '[[Nos]]', 'coming', 'back', 'here.']",3,34,8.823529411764707
"They know how to [[treat]] you here.  [[Everything]] is top-notch. [[Excellent]] martinis, steaks, and sides (generous enough to share with [[several]] people).  [[For]] our special occasion, they [[threw]] in free [[desserts]].","They know how to [[deal]] you here.  [[Any]] is top-notch. [[Marvellous]] martinis, steaks, and sides (generous enough to share with [[different]] people).  [[Per]] our special occasion, they [[dumped]] in free [[pastries]].",0.0001457929611206,0.9361511468887328,1,0,1,3320,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['They', 'know', 'how', 'to', '[[deal]]', 'you', 'here.', '[[Any]]', 'is', 'top-notch.', '[[Marvellous]]', 'martinis,', 'steaks,', 'and', 'sides', '(generous', 'enough', 'to', 'share', 'with', '[[different]]', 'people).', '[[Per]]', 'our', 'special', 'occasion,', 'they', '[[dumped]]', 'in', 'free', '[[pastries]].']",6,31,19.35483870967742
Rofl good lord this place...why did I pay $40 to come here?  :/  Probably because the bf and others wanted to...\n\nSuper [[dark]] and super crowded.,Rofl good lord this place...why did I pay $40 to come here?  :/  Probably because the bf and others wanted to...\n\nSuper [[dusky]] and super crowded.,0.4280759692192077,0.9976844191551208,0,1,0,476,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Rofl', 'good', 'lord', 'this', 'place...why', 'did', 'I', 'pay', '$40', 'to', 'come', 'here?', ':/', 'Probably', 'because', 'the', 'bf', 'and', 'others', 'wanted', 'to...\\n\\nSuper', '[[dusky]]', 'and', 'super', 'crowded.']",1,25,4.0
"You have not experienced Sin City if you have not sinned at this place.\n\n\n\""""[[Wicked]] Games\"""" by The Weeknd. \n\nLook it up.. It should be the theme song for Rhinos. ;)","You have not experienced Sin City if you have not sinned at this place.\n\n\n\""""[[Malicious]] Games\"""" by The Weeknd. \n\nLook it up.. It should be the theme song for Rhinos. ;)",0.0015684962272644,0.9903789162635804,1,0,1,296,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['You', 'have', 'not', 'experienced', 'Sin', 'City', 'if', 'you', 'have', 'not', 'sinned', 'at', 'this', 'place.\\n\\n\\n\\""""[[Malicious]]', 'Games\\""""', 'by', 'The', 'Weeknd.', '\\n\\nLook', 'it', 'up..', 'It', 'should', 'be', 'the', 'theme', 'song', 'for', 'Rhinos.', ';)']",0,30,0.0
"I've stayed here a few times.  [[Always]] [[consistent]]. Service, rooms, restaurants and [[casino]] are all A+.  We had a lame experience at Sea Blue but that was it.","I've stayed here a few times.  [[Continually]] [[compliant]]. Service, rooms, restaurants and [[bets]] are all A+.  We had a lame experience at Sea Blue but that was it.",0.0001477003097534,0.9961994290351868,1,0,1,633,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"[""I've"", 'stayed', 'here', 'a', 'few', 'times.', '[[Continually]]', '[[compliant]].', 'Service,', 'rooms,', 'restaurants', 'and', '[[bets]]', 'are', 'all', 'A+.', 'We', 'had', 'a', 'lame', 'experience', 'at', 'Sea', 'Blue', 'but', 'that', 'was', 'it.']",2,28,7.142857142857142
"Stayed there in 2009, the room was [[old]], dark and ugly. If you're planning on staying there, [[better]]  to go to [[Signature]] MGM, which is [[much]] [[nicer]]. Just 5 mins walk from the MGM Grand. At least it's at a great location.","Stayed there in 2009, the room was [[antique]], dark and ugly. If you're planning on staying there, [[best]]  to go to [[Signing]] MGM, which is [[considerably]] [[improved]]. Just 5 mins walk from the MGM Grand. At least it's at a great location.",0.0001499652862548,0.9945887923240662,0,1,0,1744,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Stayed', 'there', 'in', '2009,', 'the', 'room', 'was', '[[antique]],', 'dark', 'and', 'ugly.', 'If', ""you're"", 'planning', 'on', 'staying', 'there,', '[[best]]', 'to', 'go', 'to', '[[Signing]]', 'MGM,', 'which', 'is', '[[considerably]]', '[[improved]].', 'Just', '5', 'mins', 'walk', 'from', 'the', 'MGM', 'Grand.', 'At', 'least', ""it's"", 'at', 'a', 'great', 'location.']",3,42,7.142857142857142
"Bit outdated but pretty [[awesome]] hotel for the [[price]], the sushi place they have there is super [[good]] and the service is great.","Bit outdated but pretty [[marvellous]] hotel for the [[prices]], the sushi place they have there is super [[alright]] and the service is great.",0.0038618445396423,0.9616765975952148,1,0,1,997,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Bit', 'outdated', 'but', 'pretty', '[[marvellous]]', 'hotel', 'for', 'the', '[[prices]],', 'the', 'sushi', 'place', 'they', 'have', 'there', 'is', 'super', '[[alright]]', 'and', 'the', 'service', 'is', 'great.']",2,23,8.695652173913043
"The staff is [[rude]].    [[Amenities]] dated.     [[Much]] [[Better]] options available.  [[Staff]] is [[Unwilling]] to help, [[especially]] the front desk.   Rooms are [[dirty]].   [[Avoid]].","The staff is [[insolent]].    [[Comforts]] dated.     [[Very]] [[Improved]] options available.  [[Manning]] is [[Reticent]] to help, [[primarily]] the front desk.   Rooms are [[salacious]].   [[Averted]].",0.0001512765884399,0.703895092010498,0,1,0,3880,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['The', 'staff', 'is', '[[insolent]].', '[[Comforts]]', 'dated.', '[[Very]]', '[[Improved]]', 'options', 'available.', '[[Manning]]', 'is', '[[Reticent]]', 'to', 'help,', '[[primarily]]', 'the', 'front', 'desk.', 'Rooms', 'are', '[[salacious]].', '[[Averted]].']",6,23,26.08695652173913
"This hotel was a lot of [[fun]]. I love the focus on celebrity chefs. Food was [[great]],,,,, don't eat at the buffet [[though]].","This hotel was a lot of [[funny]]. I love the focus on celebrity chefs. Food was [[prodigious]],,,,, don't eat at the buffet [[nonetheless]].",0.0001612901687622,0.9980117082595824,1,0,1,761,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['This', 'hotel', 'was', 'a', 'lot', 'of', '[[funny]].', 'I', 'love', 'the', 'focus', 'on', 'celebrity', 'chefs.', 'Food', 'was', '[[prodigious]],,,,,', ""don't"", 'eat', 'at', 'the', 'buffet', '[[nonetheless]].']",0,23,0.0
go here [[everytime]]......,go here [[where]]......,0.0001648664474487,0.6208305358886719,1,0,1,202,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['go', 'here', '[[where]]......']",0,3,0.0
